--------- beginning of crash
03-23 11:49:35.612 10923 10923 E AndroidRuntime: 	at android.os.Handler.handleCallback(Handler.java:751)
03-23 11:49:35.612 10923 10923 E AndroidRuntime: 	at android.os.Handler.dispatchMessage(Handler.java:95)
03-23 11:49:35.612 10923 10923 E AndroidRuntime: 	at android.os.Looper.loop(Looper.java:159)
03-23 11:49:35.612 10923 10923 E AndroidRuntime: 	at android.app.ActivityThread.main(ActivityThread.java:6363)
03-23 11:49:35.612 10923 10923 E AndroidRuntime: 	at java.lang.reflect.Method.invoke(Native Method)
03-23 11:49:35.612 10923 10923 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:1096)
03-23 11:49:35.612 10923 10923 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:883)
03-23 22:55:13.361 10127 10127 E AndroidRuntime: FATAL EXCEPTION: main
03-23 22:55:13.361 10127 10127 E AndroidRuntime: Process: com.zhengxunw.colorfuldays, PID: 10127
03-23 22:55:13.361 10127 10127 E AndroidRuntime: java.lang.NullPointerException: Attempt to invoke virtual method 'long java.lang.Long.longValue()' on a null object reference
03-23 22:55:13.361 10127 10127 E AndroidRuntime: 	at com.zhengxunw.colorfuldays.HomeFragment$WorkingTaskCursorAdapter$1.onClick(HomeFragment.java:327)
03-23 22:55:13.361 10127 10127 E AndroidRuntime: 	at android.view.View.performClick(View.java:5655)
03-23 22:55:13.361 10127 10127 E AndroidRuntime: 	at android.view.View$PerformClick.run(View.java:22633)
03-23 22:55:13.361 10127 10127 E AndroidRuntime: 	at android.os.Handler.handleCallback(Handler.java:751)
03-23 22:55:13.361 10127 10127 E AndroidRuntime: 	at android.os.Handler.dispatchMessage(Handler.java:95)
03-23 22:55:13.361 10127 10127 E AndroidRuntime: 	at android.os.Looper.loop(Looper.java:159)
03-23 22:55:13.361 10127 10127 E AndroidRuntime: 	at android.app.ActivityThread.main(ActivityThread.java:6363)
03-23 22:55:13.361 10127 10127 E AndroidRuntime: 	at java.lang.reflect.Method.invoke(Native Method)
03-23 22:55:13.361 10127 10127 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:1096)
03-23 22:55:13.361 10127 10127 E AndroidRuntime: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:883)
03-24 00:51:19.765 27815 27815 E AndroidRuntime: FATAL EXCEPTION: main
03-24 00:51:19.765 27815 27815 E AndroidRuntime: Process: com.zhengxunw.colorfuldays, PID: 27815
03-24 00:51:19.765 27815 27815 E AndroidRuntime: java.lang.RuntimeException: Unable to start activity ComponentInfo{com.zhengxunw.colorfuldays/com.zhengxunw.colorfuldays.MainActivity}: android.database.sqlite.SQLiteException: no such table: mytask_table (code 1): , while compiling: SELECT rowid _id, * FROM mytask_table WHERE IS_IDLE=1
